# real and imag parts of the whitening filter for caltech 40m detector
# data format:  f (Hz)  re(W(f)) im(W(f)) (both in units of rHz/strain)
#
7.468776e+01	1.644895e+15	-1.395102e+15
7.498891e+01	1.718068e+15	-1.416283e+15
7.529008e+01	1.793012e+15	-1.436514e+15
7.559124e+01	1.869700e+15	-1.455691e+15
7.589240e+01	1.948105e+15	-1.473707e+15
7.619356e+01	2.028208e+15	-1.490456e+15
7.649472e+01	2.110062e+15	-1.505863e+15
7.679588e+01	2.193770e+15	-1.519876e+15
7.709704e+01	2.279448e+15	-1.532442e+15
7.739820e+01	2.367206e+15	-1.543509e+15
7.769936e+01	2.457160e+15	-1.553022e+15
7.800052e+01	2.549432e+15	-1.560927e+15
7.830168e+01	2.644143e+15	-1.567168e+15
7.860284e+01	2.741415e+15	-1.571688e+15
7.890400e+01	2.841382e+15	-1.574429e+15
7.920516e+01	2.944173e+15	-1.575335e+15
7.950632e+01	3.049918e+15	-1.574344e+15
7.980748e+01	3.158761e+15	-1.571399e+15
8.010864e+01	3.270839e+15	-1.566436e+15
8.040981e+01	3.386297e+15	-1.559396e+15
8.071096e+01	3.505276e+15	-1.550216e+15
8.101212e+01	3.627934e+15	-1.538830e+15
8.131329e+01	3.754420e+15	-1.525177e+15
8.161444e+01	3.884887e+15	-1.509190e+15
8.191560e+01	4.019503e+15	-1.490802e+15
8.221677e+01	4.158424e+15	-1.469948e+15
8.251792e+01	4.301780e+15	-1.446553e+15
8.281908e+01	4.449506e+15	-1.420510e+15
8.312025e+01	4.601455e+15	-1.391699e+15
8.342140e+01	4.757475e+15	-1.359998e+15
8.372256e+01	4.917416e+15	-1.325280e+15
8.402373e+01	5.081116e+15	-1.287420e+15
8.432488e+01	5.248402e+15	-1.246287e+15
8.462605e+01	5.419108e+15	-1.201749e+15
8.492721e+01	5.593054e+15	-1.153670e+15
8.522836e+01	5.770048e+15	-1.101916e+15
8.552953e+01	5.949909e+15	-1.046343e+15
8.583069e+01	6.132436e+15	-9.868113e+14
8.613185e+01	6.317426e+15	-9.231756e+14
8.643301e+01	6.504663e+15	-8.552903e+14
8.673417e+01	6.693943e+15	-7.830022e+14
8.703533e+01	6.885038e+15	-7.061603e+14
8.733649e+01	7.077714e+15	-6.246118e+14
8.763765e+01	7.271746e+15	-5.381946e+14
8.793881e+01	7.466888e+15	-4.467505e+14
8.823997e+01	7.662887e+15	-3.501189e+14
8.854113e+01	7.859499e+15	-2.481292e+14
8.884229e+01	8.056546e+15	-1.406072e+14
8.914345e+01	8.254090e+15	-2.735478e+13
8.944461e+01	8.452248e+15	9.184203e+13
8.974577e+01	8.651126e+15	2.171924e+14
9.004693e+01	8.850834e+15	3.489084e+14
9.034809e+01	9.051499e+15	4.872162e+14
9.064925e+01	9.253238e+15	6.323355e+14
9.095041e+01	9.456170e+15	7.844893e+14
9.125157e+01	9.660433e+15	9.439158e+14
9.155273e+01	9.866155e+15	1.110846e+15
9.185389e+01	1.007346e+16	1.285513e+15
9.215505e+01	1.028251e+16	1.468169e+15
9.245621e+01	1.049343e+16	1.659055e+15
9.275738e+01	1.070637e+16	1.858421e+15
9.305853e+01	1.092147e+16	2.066515e+15
9.335970e+01	1.113890e+16	2.283608e+15
9.366086e+01	1.135881e+16	2.509953e+15
9.396201e+01	1.158136e+16	2.745813e+15
9.426318e+01	1.180671e+16	2.991468e+15
9.456434e+01	1.203503e+16	3.247188e+15
9.486549e+01	1.226649e+16	3.513239e+15
9.516666e+01	1.250101e+16	3.789772e+15
9.546782e+01	1.273814e+16	4.076718e+15
9.576897e+01	1.297742e+16	4.373990e+15
9.607014e+01	1.321836e+16	4.681521e+15
9.637130e+01	1.346048e+16	4.999211e+15
9.667245e+01	1.370324e+16	5.326958e+15
9.697362e+01	1.394616e+16	5.664682e+15
9.727478e+01	1.418868e+16	6.012268e+15
9.757594e+01	1.443025e+16	6.369597e+15
9.787710e+01	1.467033e+16	6.736574e+15
9.817826e+01	1.490834e+16	7.113069e+15
9.847942e+01	1.514369e+16	7.498955e+15
9.878058e+01	1.537578e+16	7.894094e+15
9.908174e+01	1.560402e+16	8.298369e+15
9.938290e+01	1.582776e+16	8.711627e+15
9.968406e+01	1.604637e+16	9.133712e+15
9.998522e+01	1.625920e+16	9.564493e+15
1.002864e+02	1.646559e+16	1.000380e+16
1.005875e+02	1.666486e+16	1.045146e+16
1.008887e+02	1.685631e+16	1.090732e+16
1.011899e+02	1.703927e+16	1.137122e+16
1.014910e+02	1.721343e+16	1.184331e+16
1.017922e+02	1.737876e+16	1.232398e+16
1.020933e+02	1.753523e+16	1.281360e+16
1.023945e+02	1.768281e+16	1.331257e+16
1.026957e+02	1.782150e+16	1.382131e+16
1.029968e+02	1.795128e+16	1.434022e+16
1.032980e+02	1.807210e+16	1.486969e+16
1.035991e+02	1.818399e+16	1.541020e+16
1.039003e+02	1.828692e+16	1.596216e+16
1.042015e+02	1.838088e+16	1.652600e+16
1.045026e+02	1.846587e+16	1.710217e+16
